customer_id,age,sexe,zone_geographique,type_client,montant_consommation,nombre_appels,volume_data,nombre_sms,type_abonnement,duree_abonnement,date_abonnement
CUST_00368,35.15110880938154,M,Bizerte,Particulier,38.98239509875405,68.74445512779462,12.66648447664313,18.0,Prépayé,29.706519109046454,2024-08-08
CUST_00369,36.17211318258598,F,Sousse,Particulier,85.99883159343241,74.22417849590015,1.891377009155212,22.0,Postpayé,37.452182399815094,2022-04-03
CUST_00370,25.723882593734402,F,Tunis,Particulier,35.70248891448962,63.792037773938354,,20.0,Prépayé,41.76008394208523,2024-01-09
CUST_00371,35.29412209110731,M,Tunis,Entreprise,128.87462027735597,64.21562075746256,11.791573865377723,17.0,Postpayé,60.0,2023-07-30
CUST_00372,40.9759794949454,F,Bizerte,Particulier,39.93129133681623,66.29857930059113,4.119262359784757,21.0,Prépayé,35.30322306243088,2025-03-23
CUST_00373,52.4137232935405,M,Bizerte,Particulier,97.21974810712192,71.81623844016248,5.339197511580755,12.0,Postpayé,38.10815084646631,2023-12-25
CUST_00374,46.51124991302248,F,Sfax,Particulier,37.0742708590182,69.58293784268456,7.2177755823176,23.0,Prépayé,44.96445383892615,2022-07-05
CUST_00375,60.838189490138674,M,Sousse,Particulier,42.53184759322278,61.40666557399847,8.00196398657183,20.0,Postpayé,36.459256831107716,2024-11-17
CUST_00376,25.791829245343408,F,Sfax,Particulier,51.42983126696224,63.048933418527255,4.887331807643204,21.0,Postpayé,34.146666847930334,2024-03-11
CUST_00377,45.46784764064814,F,Bizerte,Particulier,17.78153766319619,70.59114528277405,6.694844524522581,29.0,Prépayé,50.193926133561824,2025-02-03
CUST_00378,37.20010406886022,F,Tunis,Particulier,110.0085846409418,73.00118808616939,3.101427818814307,17.0,Postpayé,55.321676779083816,2022-07-12
CUST_00379,61.27763519861207,F,Autre,Particulier,14.495854092703663,72.2682133520604,8.089637330103555,24.0,Prépayé,36.355119532189434,2024-11-13
CUST_00380,25.300420575738183,M,Tunis,Particulier,30.524087624364874,61.619613631945796,11.293284988257188,17.0,Prépayé,33.95568180857782,2023-10-13
CUST_00381,24.923337893830688,M,Sfax,Particulier,27.477627782387522,66.41198183547942,8.440409719554319,17.0,Prépayé,32.82396367095884,2024-11-07
CUST_00382,27.807288254671732,M,Tunis,Particulier,27.139058633362385,72.66341334700479,3.2989532207029932,,Prépayé,45.32682669400958,2022-11-13
CUST_00383,18.0,M,Tunis,Entreprise,40.37098864854231,74.46780618794065,5.561168654703025,12.0,Hybride,51.97511466926662,2023-06-14
CUST_00384,28.690939739830867,F,Sousse,Particulier,65.19405768379434,58.644496367287935,17.0483638451742,27.0,Prépayé,43.035356993385214,2025-02-03
CUST_00385,25.890408061355625,M,Tunis,Particulier,24.531049913212797,72.84879770325867,10.880006056429945,18.0,Postpayé,45.697595406517344,2023-07-20
CUST_00386,36.804725437714495,F,Autre,Particulier,56.7756828936232,80.63023894411117,8.018477250871987,22.0,Prépayé,49.315257303909576,2022-06-05
CUST_00387,39.101071709325915,F,Tunis,Particulier,62.979926750075194,105.86925136992774,11.707161596949717,22.0,Postpayé,55.69007554401138,2023-10-06
CUST_00388,57.514050070590635,F,Sfax,Particulier,47.46536819865756,81.72441961425311,5.235103912298601,,Prépayé,43.37617476184755,2024-01-09
CUST_00389,46.405086058232605,M,Sfax,Particulier,72.61783570636248,65.27834534564981,7.935429131938492,13.0,Postpayé,35.99655280343709,2022-11-08
CUST_00390,28.077156132051165,F,Tunis,Particulier,40.0944536878807,74.66362263793857,10.122397008847965,12.0,Postpayé,46.399260074389375,2023-07-01
CUST_00391,24.219023943819707,F,Tunis,Entreprise,126.85590489333146,57.2418713618798,8.879763120918021,15.0,Postpayé,50.63650358389421,2023-07-29
CUST_00392,40.903030058078066,M,Sfax,Particulier,55.12160627394994,79.5745314692424,6.9193896070569965,24.0,Prépayé,37.19746805041792,2022-12-15
CUST_00393,19.157201515752295,F,Sfax,Particulier,41.60286395569778,67.09954983727671,9.502328513142544,18.0,Postpayé,24.258425624586504,2023-02-10
CUST_00394,56.977505190252245,F,Sfax,Particulier,42.52428307595331,78.75190332908598,2.6498044232946,21.0,Prépayé,35.77914367083789,2022-12-15
CUST_00395,49.15328144865545,M,Sousse,Entreprise,24.53374691541527,53.15516946518982,8.338143798378665,13.0,Prépayé,29.646754793145924,2023-11-07
CUST_00396,29.36989217474354,M,Sousse,Particulier,31.772242264610718,78.9599438612475,9.38361043018411,13.0,Postpayé,21.47683670961154,2023-01-09
CUST_00397,18.0,M,Tunis,Particulier,47.67423455452554,62.64162640749423,5.990261398514868,13.0,Postpayé,36.17744871194397,2023-09-14
CUST_00398,51.246468489984956,M,Sfax,Particulier,123.54100516115173,87.3821464402804,5.530671260467167,22.0,Postpayé,38.70181974647682,2024-07-09
CUST_00399,33.62552185696858,M,Autre,Particulier,102.82153140189797,57.599124918229606,5.14666102157798,24.0,Postpayé,43.997812295574036,2025-03-21
CUST_00400,49.853795743681545,M,Sousse,Particulier,28.416170934391005,82.98451115987662,9.929678356179,24.0,Prépayé,45.586861683994066,2024-06-02
CUST_00401,18.0,M,Bizerte,Entreprise,57.77424819965649,60.14487481954484,5.693259509418846,17.0,Prépayé,36.692897317147356,2023-01-16
CUST_00402,27.807499724554724,M,Sfax,Particulier,53.241830453377425,50.62034687619148,3.993962194499445,20.0,Prépayé,44.62956250340424,2022-04-20
CUST_00403,35.0629243966182,F,Bizerte,Entreprise,47.7110050712947,71.91703967064022,4.087986183220082,24.0,Postpayé,43.83407934128045,2024-12-22
CUST_00404,35.5637671251769,M,Bizerte,Particulier,137.19812232816577,79.01780884677387,4.355493681954685,24.0,Postpayé,43.66874335777069,2023-08-16
CUST_00405,29.599214342249077,F,Sousse,Particulier,27.349025732897267,69.27474418190367,5.8186677946751795,9.0,Prépayé,33.22066188827629,2022-05-29
CUST_00406,42.47419918816998,M,Autre,Particulier,62.42649871508911,74.73935707463325,1.3064405444003113,21.0,Postpayé,46.547758969869115,2024-04-08
CUST_00407,22.188554847408867,M,,Particulier,24.881095981995927,63.54262063060258,3.133208597969777,28.0,Postpayé,41.20582362356128,2022-09-15
CUST_00408,33.291446179744476,M,Tunis,Entreprise,52.09847827392212,55.57406637506004,11.969820400862037,28.0,Postpayé,38.93516593765009,2025-03-20
CUST_00409,36.443547580542784,M,Bizerte,Entreprise,65.64422189116537,66.93206272187709,13.713420496024812,18.0,Postpayé,33.86412544375418,2025-01-09
CUST_00410,41.173266008704985,M,Autre,Entreprise,80.4506781104435,73.69831736987892,26.34450572485217,23.0,Postpayé,36.47836549977579,2025-03-25
CUST_00411,43.53937853706668,F,Tunis,Particulier,40.16379773998763,69.61389331062219,7.448768502318619,22.0,Postpayé,48.11466661834507,2024-03-23
CUST_00412,21.50429489794557,M,Tunis,Particulier,22.762678615360286,69.39924862195731,4.772783972442081,16.0,Prépayé,44.58176796241108,2023-12-06
CUST_00413,18.0,F,Tunis,Particulier,64.65701627515541,48.45737290503332,5.726668000309747,,Prépayé,34.603813625092556,2024-08-21
CUST_00414,50.33212186278211,F,Tunis,Entreprise,51.672867346636025,61.89372788752211,11.686536121714234,24.0,Prépayé,40.66756338073207,2023-11-02
CUST_00415,38.9877681437551,M,Bizerte,Particulier,119.83172224560734,69.18511468283995,3.9980202388649415,12.0,Postpayé,44.13565558924989,2022-04-12
CUST_00416,26.018161561321357,M,Sousse,Particulier,68.20356087839679,66.20962588576285,6.135588961713344,19.0,Postpayé,35.121685481148674,2024-08-22
CUST_00417,53.613823706270274,F,Sfax,Particulier,81.53207881978375,71.71975042534623,3.876656585668315,20.0,Postpayé,46.366837602747424,2024-04-16
CUST_00418,36.3880956115143,M,Sfax,Particulier,42.94745979767078,63.09428327434941,,13.0,Prépayé,26.188566548698823,2024-08-15
CUST_00419,49.151566208765914,M,Tunis,Entreprise,137.64100816262237,83.37544178091083,10.286968671222738,29.0,Postpayé,46.27270487879095,2024-06-14
CUST_00420,35.81022177692131,F,Tunis,Particulier,31.415914977927443,77.15687367429351,4.64382472676313,18.0,Postpayé,45.57900693262927,2024-06-11
CUST_00421,59.728975098583845,M,,Particulier,54.60905792003851,78.10367929761959,4.725667878398987,27.0,Postpayé,42.006689632035624,2023-01-11
CUST_00422,56.06409010931846,F,Autre,Particulier,78.19152967767153,82.57366756955604,8.153473494111232,15.0,Postpayé,37.6227792825934,2022-08-18
CUST_00423,32.01243021825112,F,Autre,Particulier,72.82755066006567,67.4766312087847,7.716654579179587,21.0,Postpayé,32.30712001722489,2024-03-08
CUST_00424,46.65885141145226,M,Tunis,Particulier,22.623639043772844,76.93588595595513,4.498443922656563,18.0,Prépayé,39.88342901082752,2023-07-25
CUST_00425,42.744511395021775,M,Autre,Particulier,41.29322602160619,60.27415781596869,7.976656021299657,22.0,Prépayé,43.50989956183022,2024-03-30
CUST_00426,51.42357869038818,M,Bizerte,Entreprise,25.96614838485992,79.16009470727924,10.166371318437722,19.0,Prépayé,46.59276797644304,2023-06-12
CUST_00427,23.420918473038746,M,Bizerte,Entreprise,70.41651897502861,64.11921894741225,10.261097262774445,14.0,Postpayé,33.58170614044218,2024-06-14
CUST_00428,43.232617519981275,M,Sfax,Particulier,40.47295156782486,54.48673389297511,4.000225356060859,16.0,Prépayé,36.216834732437775,2024-09-23
CUST_00429,47.70109384219505,F,Sfax,Particulier,56.892144312420015,73.70415749305535,12.410980010783414,24.0,Postpayé,36.489180542695074,2022-09-25
CUST_00430,18.0,M,Sfax,Entreprise,99.0020404855764,70.47075205092078,23.385209733270045,27.0,Postpayé,28.128640092583243,2022-09-19
CUST_00431,20.8008978480107,M,Tunis,Particulier,49.967749498280924,55.96889838798748,3.478038698996569,18.0,Prépayé,51.26729294050668,2022-07-17
CUST_00432,18.0,F,Tunis,Particulier,49.37114568864771,94.12101485741546,4.336058322368851,15.0,Postpayé,60.0,2024-03-21
CUST_00433,31.767117986665305,F,Tunis,Particulier,25.878488209263487,91.44419638464237,6.598455523836731,24.0,Prépayé,52.40699397440393,2023-03-02
CUST_00434,43.610507069551545,F,Sfax,Particulier,20.12556031672671,59.7821357458136,7.30382904358502,22.0,Prépayé,32.849190546252444,2024-08-26
CUST_00435,53.02828462515234,M,Bizerte,Particulier,69.69944738587299,66.09933511621215,2.6873509599259986,18.0,Postpayé,57.37936932431463,2022-04-30
CUST_00436,35.8891373650373,F,Sfax,Entreprise,37.532110145380294,84.10941398229724,5.999401568765448,19.0,Prépayé,37.88428521688071,2024-09-18
CUST_00437,54.5433865468555,M,Tunis,Particulier,59.46691776864289,79.07615279149563,,15.0,Postpayé,46.437319984251175,2024-10-19
CUST_00438,18.438782501421304,M,Autre,Particulier,79.4124625836632,77.26103428277993,7.3169714310858165,11.0,Postpayé,45.77553638260364,2024-06-28
CUST_00439,18.0,M,Autre,Particulier,36.508090589087566,52.64072139356183,1.9161700085021156,,Hybride,22.420282310608904,2024-04-01
CUST_00440,34.33342761324057,F,Bizerte,Particulier,55.60427696263632,67.32549333855573,3.4974289233656455,16.0,Postpayé,40.261444455324444,2023-02-15
CUST_00441,39.60878538727169,M,Autre,Particulier,38.409656922893845,64.86229464490971,8.664824652437067,20.0,Prépayé,32.372029887570854,2023-12-07
CUST_00442,34.60766302287088,M,Sousse,Particulier,57.34908257877092,61.24648638025938,8.441442328454558,14.0,Postpayé,24.992829347468128,2023-05-12
CUST_00443,18.0,M,Autre,Particulier,31.721404629119355,72.17021049760834,12.035437617955099,24.0,Prépayé,41.51021666197714,2023-12-27
CUST_00444,33.93055952584654,M,Tunis,Particulier,39.024803080499,78.26573807819528,14.272603219757992,22.0,Prépayé,44.93655199665795,2023-10-09
CUST_00445,19.34636599394176,F,,Entreprise,36.816278477599234,71.41234313959309,41.7930138247974,21.0,Prépayé,34.74027007470395,2022-07-31
CUST_00446,43.03607058596046,F,Tunis,Entreprise,8.234063208564772,69.03531521543799,8.516251479566629,25.0,Prépayé,40.88839839885305,2025-01-05
CUST_00447,39.39917895316218,F,Tunis,Particulier,55.12982850116108,83.52134525889035,3.6492474143184843,17.0,Postpayé,51.856991379800654,2024-07-31
CUST_00448,23.721442564071737,M,Tunis,Particulier,52.22779823437782,71.67847680637281,6.7456458598561015,10.0,Prépayé,37.84322462764002,2022-11-02
CUST_00449,28.833596991959677,M,Sousse,Particulier,30.536498384401774,42.72347667783502,2.079368176104054,18.0,Postpayé,29.465080841924312,2023-06-13
CUST_00450,22.28943773733258,M,Bizerte,Particulier,10.774052912902972,78.17971178856712,4.590955127696606,27.0,Postpayé,47.508890167107786,2025-01-02
CUST_00451,34.24785083272194,M,Sousse,Particulier,90.18748043974152,62.816478526595695,5.809278256254508,20.0,Postpayé,36.55756201433846,2023-03-20
CUST_00452,46.46170784601486,M,Tunis,Particulier,52.13064053796779,60.38427711501506,,17.0,Hybride,34.18728247781123,2022-07-20
CUST_00453,23.171287443973476,F,Autre,Particulier,18.798614473716707,74.11365068984378,7.479218986776665,20.0,Prépayé,37.247501277488475,2023-12-16
CUST_00454,41.04855818621413,M,Sousse,Entreprise,73.6431912528707,58.89288709528915,9.009304929950423,19.0,Postpayé,36.96020254718407,2024-02-09
CUST_00455,28.63690857953071,M,Sfax,Entreprise,51.60323620564589,65.89012191228012,4.613214463190691,,Postpayé,26.71177290823102,2022-04-21
CUST_00456,25.48552601285187,M,Bizerte,Entreprise,40.72180543233592,58.34751974531385,5.325158972170555,31.0,Prépayé,42.31102376905818,2023-05-19
CUST_00457,33.715635680545304,M,Tunis,Particulier,12.261637650757784,81.0202087367081,,22.0,Postpayé,42.14071708194405,2022-04-09
CUST_00458,22.57709213096751,M,Sfax,Particulier,62.01783349927082,76.9869162232752,3.7333257482189657,25.0,Postpayé,37.47663611299144,2022-10-14
CUST_00459,28.356208335833816,F,Autre,Particulier,25.18725027861385,76.36301558107414,2.044619961052271,21.0,Prépayé,41.41299181680395,2023-08-08
CUST_00460,20.625465288933817,F,Tunis,Particulier,46.27768933337185,77.17288003025446,3.899172373042014,20.0,Prépayé,45.609207604253704,2023-02-14
CUST_00461,58.57670159499667,F,Sfax,Particulier,11.845480235720572,73.84225519760699,6.706663731998216,23.0,Prépayé,42.004336918474976,2022-10-12
CUST_00462,35.423162623660744,M,Autre,Particulier,71.48446389361253,66.93533972536902,2.34475692478385,19.0,Postpayé,33.870679450738045,2023-12-04
CUST_00463,26.60329390408897,M,Bizerte,Particulier,89.69562797183528,59.50587255468776,5.617797214115041,9.0,Postpayé,32.23527234375058,2024-10-13
CUST_00464,37.56775892881066,M,Tunis,Entreprise,149.04388559811048,86.09133003405292,8.949707058623526,14.0,Postpayé,59.428388951949856,2024-11-04
CUST_00465,33.652063403710045,M,Tunis,Particulier,55.52073431030997,66.85265512922054,6.504163401234287,13.0,Postpayé,42.239691764299,2024-01-17
CUST_00466,32.34836480560132,F,Tunis,Particulier,81.04881153604842,70.56490528582167,7.398756885874141,24.0,Postpayé,38.36255938396403,2022-10-25
CUST_00467,42.3700004005211,M,Sousse,Particulier,26.308264625825892,73.64785697376666,,15.0,Postpayé,44.40756269366013,2024-10-22
CUST_00468,44.090092520567666,M,Sfax,Particulier,69.81998043341684,70.1050359402441,5.340625101391209,,Postpayé,34.81737680816173,2023-01-07
CUST_00469,28.63398622867367,M,Tunis,Particulier,115.55358305334926,101.85301277024621,4.485697026167097,19.0,Postpayé,47.61306198586408,2024-02-23
CUST_00470,28.090181112263842,M,Autre,Particulier,149.6975339873936,69.69815865657911,3.975094057304183,17.0,Postpayé,36.663056189370806,2023-08-23
CUST_00471,31.69937963418027,F,Sousse,Particulier,84.4997934159235,62.738194928404866,3.3844430071522167,26.0,Postpayé,25.476389856809732,2022-11-18
CUST_00472,18.0,M,Tunis,Particulier,30.439059495459848,77.78753936815738,7.011265915667875,20.0,Postpayé,38.906320300281045,2022-05-24
CUST_00473,18.0,M,Sousse,Particulier,82.50272133521108,60.43252350009047,10.860996603373685,15.0,Hybride,31.375051087153206,2024-11-11
CUST_00474,51.4024912093343,M,Bizerte,Particulier,14.273111983423076,79.99074767852805,10.145312355627262,25.0,Prépayé,37.9150822043587,2024-05-07
CUST_00475,54.7396125620154,M,Tunis,Particulier,17.880241031482896,82.08996114058831,2.192046883322053,27.0,Prépayé,36.81660190098054,2024-08-18
CUST_00476,32.01156752532346,F,Tunis,Entreprise,85.62726841429493,74.46118017567831,21.498155936519286,14.0,Hybride,43.19457726091983,2023-09-20
CUST_00477,41.918683556669194,F,Autre,Particulier,31.497906520482193,83.42042026087067,2.887372653259213,23.0,Prépayé,54.482259742353115,2024-01-17
CUST_00478,38.73500185452243,F,Sfax,Particulier,52.57238011083311,79.13211916316138,5.8106064805231785,17.0,Postpayé,46.54096141326181,2024-03-10
CUST_00479,71.94656970146285,F,Sousse,Particulier,44.41203702206361,78.21871021304896,6.424964406212343,16.0,Prépayé,42.21583675099811,2023-10-27
CUST_00480,48.434898937214925,M,Sfax,Entreprise,35.214602832261086,66.14141096741074,3.611148912203646,19.0,Prépayé,40.72640631363986,2023-07-20
CUST_00481,33.4649889022308,F,Tunis,Entreprise,51.77513434881528,79.81691768851223,9.566056985244412,15.0,Prépayé,42.53021015805756,2023-02-03
CUST_00482,23.53351471279489,M,Tunis,Particulier,35.957016191220205,88.6506405775486,11.123141134155158,17.0,Prépayé,52.8459320302562,2022-04-01
CUST_00483,18.0,M,Sfax,Particulier,36.33198580342591,67.80317218612164,0.8735450768071767,16.0,Prépayé,44.262068481109864,2023-09-27
CUST_00484,37.44156363040668,F,Tunis,Entreprise,109.1984148883424,61.53213569144644,35.55051198434558,,Postpayé,25.575787125400886,2024-01-09
CUST_00485,25.92379105658836,M,Tunis,Particulier,67.07023681611442,88.25371866469833,1.1373686993332595,23.0,Postpayé,31.72196815626615,2024-12-14
CUST_00486,18.0,F,Autre,Particulier,29.995809814899367,92.67355854135694,6.330420835135841,17.0,Hybride,49.47348151831765,2022-09-27
CUST_00487,27.24112538908968,M,Autre,Particulier,97.60808593724676,89.45444575645163,1.8708818448629476,22.0,Postpayé,41.991183740399435,2022-10-09
CUST_00488,22.02142395662726,F,Bizerte,Entreprise,60.96516831107805,62.56612338476725,,16.0,Postpayé,52.600300938456726,2023-10-04
CUST_00489,55.24569962087078,F,Autre,Entreprise,79.85557805084723,70.02248486730537,,17.0,Postpayé,45.88017680688619,2024-06-24
CUST_00490,45.579677083393406,F,Tunis,Particulier,23.204495752963414,71.62364685603004,8.420676730139615,16.0,Postpayé,40.438523247117715,2025-03-07
CUST_00491,34.90432830420059,F,Autre,Particulier,65.80499221741945,57.51707847289624,9.20695611296719,23.0,Postpayé,40.285557250966434,2022-08-22
CUST_00492,52.75932966668031,F,Tunis,Particulier,25.36972389043306,76.78675311803083,4.498141308558232,18.0,Prépayé,34.71360196145759,2024-12-01
CUST_00493,35.92841969177142,M,Autre,Particulier,10.639626249608849,72.9908346953947,1.9602252687308321,16.0,Prépayé,37.7185560290466,2022-11-27
CUST_00494,24.664589584060835,M,Autre,Entreprise,31.15893730195942,55.871061961807214,22.159720937729535,24.0,Prépayé,29.932702236760967,2022-06-19
CUST_00495,53.277488927235886,M,Bizerte,Particulier,31.64731333445524,50.53331944763709,15.548042904061576,18.0,Prépayé,32.982419599044974,2022-08-30
CUST_00496,41.46692052421591,F,Autre,Particulier,82.46876954379425,55.13352235850543,5.637159446476494,22.0,Postpayé,31.27029132977483,2024-01-08
CUST_00497,22.553046148082522,M,Sousse,Particulier,53.52192462705661,64.0727747038227,4.184769336332254,24.0,Prépayé,39.28864066048414,2022-07-09
CUST_00498,32.7159358629967,F,Tunis,Particulier,106.50370055216784,70.4765083257172,3.169605706245301,15.0,Postpayé,35.5317467802254,2022-05-18
CUST_00499,24.492580959382913,M,Sfax,Particulier,37.46232074080193,70.01190086381524,8.113157872916908,16.0,Hybride,27.294365206936806,2022-04-11
CUST_00500,18.40640322842797,M,Sousse,Particulier,50.794030342879,76.55129143425523,9.45532752553638,15.0,Hybride,44.43639893255704,2025-01-06
CUST_00501,46.1141305703797,F,Tunis,Particulier,58.53869530936323,73.58824263919837,4.185933758625687,24.0,Hybride,36.27452340592289,2024-08-18
CUST_00502,57.912999685641566,M,Sousse,Particulier,26.582137768267692,70.67792554766768,12.436422885503122,19.0,Prépayé,47.245678224307674,2024-09-26
CUST_00503,18.217189114170306,M,Autre,Particulier,32.0826155565727,79.09046469942005,7.728119129698894,22.0,Postpayé,43.80084490803646,2024-03-21
CUST_00504,41.75563084028685,M,Tunis,Particulier,29.61458404713995,69.28863885786049,5.59861627575359,21.0,Prépayé,60.0,2025-01-18
CUST_00505,27.192289170538075,F,Bizerte,Particulier,116.82986478386746,52.95744770388571,6.451649980881477,15.0,Postpayé,39.36170448390977,2025-01-16
CUST_00506,29.15449539482365,F,Autre,Entreprise,31.25933720009863,74.17265309293647,5.427666365651579,10.0,Postpayé,34.859369259884495,2024-10-29
CUST_00507,27.89127290913357,M,Autre,Entreprise,42.69574963286875,70.42354004709578,16.120868042495914,14.0,Postpayé,32.87460386244487,2024-12-25
CUST_00508,24.632110763842206,M,Autre,Entreprise,47.33175739722435,68.3462655600796,5.676763166039281,22.0,Postpayé,45.417586298041684,2024-01-11
CUST_00509,35.582259535337926,M,Sousse,Particulier,42.941692353992174,80.51323754026487,3.850474721030893,16.0,Postpayé,46.3877046186634,2022-12-24
CUST_00510,25.028598603067547,F,Autre,Entreprise,44.500043538056566,75.33834419009295,10.197804806763003,12.0,Prépayé,39.51545220387584,2022-04-21
CUST_00511,38.24548190935806,F,Bizerte,Particulier,24.035760908038977,65.21778143569408,14.18916828877128,29.0,Prépayé,41.77778572976975,2024-03-19
CUST_00512,34.39714268661036,M,Tunis,Particulier,96.49771388154053,74.89745020984482,6.149627453605923,16.0,Postpayé,49.79490041968963,2023-02-25
CUST_00513,32.13262343760309,M,Sfax,Particulier,71.44725028380749,72.95297973093996,3.031688969048334,21.0,Postpayé,45.90595946187992,2024-08-31
CUST_00514,24.109236055500826,M,Bizerte,Particulier,18.20128075449891,88.21421047680694,6.465854927879175,22.0,Hybride,42.2809846400112,2023-04-07
CUST_00515,28.07874403318001,F,Tunis,Particulier,26.859896778861685,67.70966820170051,7.463041825208538,20.0,Prépayé,30.210900387885587,2023-02-15
CUST_00516,44.06469470990908,F,Sousse,Particulier,107.91687047640528,58.59944700898203,10.33769637956344,17.0,Postpayé,33.18056138405009,2024-05-04
CUST_00517,41.01100625149257,M,Bizerte,Particulier,75.12645671757204,72.36181933653158,5.254406543410356,21.0,Postpayé,36.5317345972294,2023-03-11
CUST_00518,23.269337062417385,M,Tunis,Particulier,59.65098435710256,57.546829689913345,3.3404324350026444,22.0,Postpayé,37.016261166460346,2022-12-28
CUST_00519,36.19198766515071,M,Sousse,Particulier,117.45444753659132,60.227514002229306,16.295856644216226,26.0,Postpayé,33.83892000495401,2024-03-02
CUST_00520,44.01664548046147,F,Bizerte,Particulier,27.057876539797327,61.173001817940815,6.474162549696732,24.0,Hybride,32.9847865607409,2023-11-05
CUST_00521,18.0,M,Sfax,Particulier,24.46334500318787,54.935537203703106,3.0443632499559765,18.0,Prépayé,37.33884300925776,2023-05-15
CUST_00522,41.52032230855922,F,Tunis,Entreprise,68.94881189485523,83.09529688385228,,23.0,Hybride,40.83948624381744,2023-07-19
CUST_00523,27.04851489264984,F,Tunis,Entreprise,44.09126683253125,50.404924925336395,,21.0,Prépayé,44.014071215246844,2023-08-05
CUST_00524,41.84718402311791,M,Sfax,Particulier,18.14223622934761,62.153262614807,10.690059116578462,13.0,Prépayé,26.843393091442845,2023-04-13
CUST_00525,25.8408901214898,M,Autre,Particulier,86.47423987500768,67.8010544495832,7.421929773568384,21.0,Postpayé,35.602108899166424,2024-04-16
CUST_00526,18.0,M,Tunis,Particulier,51.095698109965674,81.60407685847694,4.375469348262775,18.0,Postpayé,27.506370091370233,2023-11-02
CUST_00527,18.0,F,Sousse,Entreprise,22.166946054685685,71.09651135543766,18.917063056603727,16.0,Postpayé,39.40492422634833,2024-02-26
CUST_00528,35.577019359936585,F,Tunis,Particulier,60.2120059922384,65.45455077524592,4.970970753709421,16.0,Postpayé,39.2650016494594,2024-08-29
CUST_00529,38.11667002065778,F,Sfax,Particulier,154.0157547178085,76.20903569867886,5.1529926096565495,26.0,Postpayé,38.56188308850704,2023-09-16
CUST_00530,24.148200498747098,M,Autre,Particulier,50.74935216002862,63.158955995726004,3.279868088435612,18.0,Prépayé,37.302078251578266,2024-07-16
CUST_00531,42.663109505328485,M,Bizerte,Particulier,45.65080425377768,52.94144323495009,3.262642132055963,12.0,Hybride,35.74729034602588,2023-05-07
CUST_00532,18.0,F,Tunis,Particulier,14.10708319682861,66.5271152514418,15.692357739351303,23.0,Prépayé,38.5981567738371,2022-05-02
CUST_00533,34.2070424162322,F,Sfax,Entreprise,22.57869079982867,86.55346574833393,18.413679978692997,21.0,Postpayé,44.25577624722324,2022-07-07
CUST_00534,20.467805602850518,M,Tunis,Particulier,33.390125981767994,66.79201629879461,1.3344048006892486,17.0,Prépayé,36.310237344478814,2023-01-01
CUST_00535,27.17796670637409,F,Sfax,Particulier,83.93191860422188,70.51571995100863,2.791956184820219,20.0,Postpayé,30.584666575941917,2024-09-02
CUST_00536,35.56878405579697,F,Bizerte,Entreprise,95.8536448487638,83.63283696876508,4.811145691301152,25.0,Postpayé,41.750571133500145,2024-07-02
CUST_00537,24.67503961659257,F,Tunis,Entreprise,42.45133258373869,71.76378861053773,11.062770521789023,21.0,Prépayé,46.456711450077,2023-08-10
CUST_00538,30.385333469242095,F,Tunis,Particulier,44.07017971439815,63.83256568556505,4.08975265239317,17.0,Prépayé,30.270542215438876,2022-04-12
CUST_00539,47.07551371057329,F,Sfax,Particulier,37.03040666768398,67.22656956431214,11.896291508419786,17.0,Prépayé,29.28186454675412,2022-05-27
CUST_00540,28.077297565722215,F,Autre,Particulier,54.284188971005406,65.02456048216176,4.336154433561468,27.0,Prépayé,30.04912096432353,2022-06-12
CUST_00541,45.0283053447817,M,Autre,Entreprise,25.3454611692329,74.78043218021284,29.60073917524869,12.0,Prépayé,38.482281815208964,2024-07-19
CUST_00542,21.443517744108583,M,Tunis,Particulier,71.05536707658604,71.50326147341596,5.064351935619642,15.0,Postpayé,55.44187276829558,2023-03-25
CUST_00543,41.357650134983395,F,Bizerte,Entreprise,27.362261244441058,73.59279245111779,33.20318467227108,29.0,Postpayé,53.318317606495384,2023-04-09
CUST_00544,52.298823447894804,M,Sfax,Particulier,53.75516180192784,62.383968893811854,4.699415484662739,17.0,Postpayé,41.78174748593603,2023-10-13
CUST_00545,18.0,M,Sfax,Particulier,107.42131785794535,55.85425271074069,4.756963641610947,18.0,Postpayé,29.893610955210914,2022-06-11
CUST_00546,25.43725693435428,M,Bizerte,Particulier,93.08894497544244,65.86603048446644,9.091373308115513,21.0,Postpayé,53.176815080154505,2025-03-14
CUST_00547,41.92486552616648,M,Autre,Particulier,17.842607355074662,81.53326444430158,8.347821517791218,20.0,Postpayé,53.83634800811618,2022-10-31
CUST_00548,32.56345536748409,F,Autre,Particulier,159.21081974263663,96.85819328480478,2.1267059648716597,11.0,Postpayé,32.682456554527114,2022-08-20
CUST_00549,39.4537504804557,F,Sousse,Particulier,75.2159700756585,65.57022236137111,5.61197627141572,23.0,Postpayé,39.51111140717257,2022-12-26
CUST_00550,27.752177759410152,M,Sfax,Particulier,75.86582362132813,87.84211583656571,4.065791052424925,23.0,Postpayé,46.403526394276184,2022-07-13
CUST_00551,36.0390774496748,M,Bizerte,Entreprise,24.314784879153788,77.27383457222724,7.779925307447487,19.0,Prépayé,51.51732269064166,2022-11-04
CUST_00552,33.13187317529505,M,Tunis,Particulier,57.69771361782221,66.36130539006659,5.595690482751198,19.0,Postpayé,38.25271956263873,2024-09-27
